game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,competitor_1,competitor_1_home,competitor_2,competitor_2_home,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,Over - 2H_line,Over - 2H_odds,Under - 2H_line,Under - 2H_odds,game_startTime_cst,game_date,game_time,away_team_clean,home_team_clean,DC_Game_ID
12133956,Matous Klimenta vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-rostyslav-kliuchuk-202307021930,U,TABL,2023-07-02 23:30:00,False,False,NO,True,9971644,,15,1688246133211.0,Matous Klimenta,True,Rostyslav Kliuchuk,False,-2.5,-120,2.5,-120,-155,+110,80.5,-120,80.5,-120,,,,,,2023-07-02 18:30:00-05:00,2023-07-02,06:30 PM,Rostyslav Kliuchuk,Matous Klimenta,07022023-Rostyslav Kliuchuk-Matous Klimenta
12133989,Robin Pacha vs Martin Sobisek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/robin-pacha-martin-sobisek-202307021930,U,TABL,2023-07-02 23:30:00,False,False,NO,True,9971644,,15,1688246133307.0,Robin Pacha,True,Martin Sobisek,False,2.5,-120,-2.5,-120,+110,-155,75.5,-120,75.5,-120,,,,,,2023-07-02 18:30:00-05:00,2023-07-02,06:30 PM,Martin Sobisek,Robin Pacha,07022023-Martin Sobisek-Robin Pacha
12133997,Martin Huk vs Jiri Ruzicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-jiri-ruzicka-202307022000,U,TABL,2023-07-03 00:00:00,False,False,NO,True,9971644,,5,1688246133440.0,Martin Huk,True,Jiri Ruzicka,False,,,,,-205,+145,,,,,,,,,,2023-07-02 19:00:00-05:00,2023-07-02,07:00 PM,Jiri Ruzicka,Martin Huk,07022023-Jiri Ruzicka-Martin Huk
12133993,Denis Hofman vs Marek Sedlak Snr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/denis-hofman-marek-sedlak-snr-202307022000,U,TABL,2023-07-03 00:00:00,False,False,NO,True,9971644,,15,1688246133402.0,Denis Hofman,True,Marek Sedlak Snr,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-02 19:00:00-05:00,2023-07-02,07:00 PM,Marek Sedlak Snr,Denis Hofman,07022023-Marek Sedlak Snr-Denis Hofman
12134238,Jan Sucharda vs Martin Sobisek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-sucharda-martin-sobisek-202307022030,U,TABL,2023-07-03 00:30:00,False,False,NO,True,9971644,,15,1688246133541.0,Jan Sucharda,True,Martin Sobisek,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-02 19:30:00-05:00,2023-07-02,07:30 PM,Martin Sobisek,Jan Sucharda,07022023-Martin Sobisek-Jan Sucharda
12135168,Jiri Louda vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-louda-rostyslav-kliuchuk-202307022030,U,TABL,2023-07-03 00:30:00,False,False,NO,True,9971644,,15,1688258762315.0,Jiri Louda,True,Rostyslav Kliuchuk,False,4.5,-125,-4.5,-115,+145,-205,78.5,-120,78.5,-120,,,,,,2023-07-02 19:30:00-05:00,2023-07-02,07:30 PM,Rostyslav Kliuchuk,Jiri Louda,07022023-Rostyslav Kliuchuk-Jiri Louda
12134273,Jiri Ruzicka vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-ruzicka-matous-klimenta-202307022100,U,TABL,2023-07-03 01:00:00,False,False,NO,True,9971644,,15,1688246133655.0,Jiri Ruzicka,True,Matous Klimenta,False,-3.5,-120,3.5,-120,-180,+125,77.5,-120,77.5,-120,,,,,,2023-07-02 20:00:00-05:00,2023-07-02,08:00 PM,Matous Klimenta,Jiri Ruzicka,07022023-Matous Klimenta-Jiri Ruzicka
12134278,Marek Sedlak Snr vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-sedlak-snr-robin-pacha-202307022100,U,TABL,2023-07-03 01:00:00,False,False,NO,True,9971644,,15,1688246133756.0,Marek Sedlak Snr,True,Robin Pacha,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-02 20:00:00-05:00,2023-07-02,08:00 PM,Robin Pacha,Marek Sedlak Snr,07022023-Robin Pacha-Marek Sedlak Snr
12134355,Rostyslav Kliuchuk vs Martin Huk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostyslav-kliuchuk-martin-huk-202307022130,U,TABL,2023-07-03 01:30:00,False,False,NO,True,9971644,,15,1688246133948.0,Rostyslav Kliuchuk,True,Martin Huk,False,3.5,-125,-3.5,-115,+120,-170,75.5,-120,75.5,-120,,,,,,2023-07-02 20:30:00-05:00,2023-07-02,08:30 PM,Martin Huk,Rostyslav Kliuchuk,07022023-Martin Huk-Rostyslav Kliuchuk
12134294,Martin Sobisek vs Denis Hofman,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-denis-hofman-202307022130,U,TABL,2023-07-03 01:30:00,False,False,NO,True,9971644,,15,1688246133851.0,Martin Sobisek,True,Denis Hofman,False,4.5,-125,-4.5,-115,+135,-190,75.5,-120,75.5,-120,,,,,,2023-07-02 20:30:00-05:00,2023-07-02,08:30 PM,Denis Hofman,Martin Sobisek,07022023-Denis Hofman-Martin Sobisek
12134358,Marek Sedlak Snr vs Jan Sucharda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-sedlak-snr-jan-sucharda-202307022200,U,TABL,2023-07-03 02:00:00,False,False,NO,True,9971644,,15,1688246134039.0,Marek Sedlak Snr,True,Jan Sucharda,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-02 21:00:00-05:00,2023-07-02,09:00 PM,Jan Sucharda,Marek Sedlak Snr,07022023-Jan Sucharda-Marek Sedlak Snr
12135182,Jiri Ruzicka vs Jiri Louda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-ruzicka-jiri-louda-202307022200,U,TABL,2023-07-03 02:00:00,False,False,NO,True,9971644,,15,1688258762410.0,Jiri Ruzicka,True,Jiri Louda,False,-6.5,-120,6.5,-120,-315,+210,73.5,-120,73.5,-120,,,,,,2023-07-02 21:00:00-05:00,2023-07-02,09:00 PM,Jiri Louda,Jiri Ruzicka,07022023-Jiri Louda-Jiri Ruzicka
12134373,Martin Huk vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-matous-klimenta-202307022230,U,TABL,2023-07-03 02:30:00,False,False,NO,True,9971644,,15,1688246134250.0,Martin Huk,True,Matous Klimenta,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-02 21:30:00-05:00,2023-07-02,09:30 PM,Matous Klimenta,Martin Huk,07022023-Matous Klimenta-Martin Huk
12134365,Denis Hofman vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/denis-hofman-robin-pacha-202307022230,U,TABL,2023-07-03 02:30:00,False,False,NO,True,9971644,,15,1688246134146.0,Denis Hofman,True,Robin Pacha,False,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,,,,,2023-07-02 21:30:00-05:00,2023-07-02,09:30 PM,Robin Pacha,Denis Hofman,07022023-Robin Pacha-Denis Hofman
12137532,Marek Holub vs Sylwester Rucki,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-holub-sylwester-rucki-202307031600,U,TABL,2023-07-03 20:00:00,False,False,NO,True,9971644,,15,1688318025563.0,Marek Holub,True,Sylwester Rucki,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-03 15:00:00-05:00,2023-07-03,03:00 PM,,Marek Holub,
12137475,Ladislav Svanda vs Radim Pokorny,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-svanda-radim-pokorny-202307031600,U,TABL,2023-07-03 20:00:00,False,False,NO,True,9971644,,15,1688318025462.0,Ladislav Svanda,True,Radim Pokorny,False,-5.5,-120,5.5,-120,-230,+160,74.5,-120,74.5,-120,,,,,,2023-07-03 15:00:00-05:00,2023-07-03,03:00 PM,Radim Pokorny,Ladislav Svanda,07032023-Radim Pokorny-Ladislav Svanda
12137608,Karel Baros vs Jiri Vanous,GAMEEVENT,/table-tennis/czech-republic/liga-pro/karel-baros-jiri-vanous-202307031630,U,TABL,2023-07-03 20:30:00,False,False,NO,True,9971644,,15,1688318026002.0,Karel Baros,True,Jiri Vanous,False,-3.5,-125,3.5,-115,-190,+135,75.5,-120,75.5,-120,,,,,,2023-07-03 15:30:00-05:00,2023-07-03,03:30 PM,,Karel Baros,
12137482,Jaroslav Strnad vs Miroslav Barta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jaroslav-strnad-miroslav-barta-202307031630,U,TABL,2023-07-03 20:30:00,False,False,NO,True,9971644,,15,1688318025905.0,Jaroslav Strnad,True,Miroslav Barta,False,-6.5,-120,6.5,-120,-290,+195,74.5,-120,74.5,-120,,,,,,2023-07-03 15:30:00-05:00,2023-07-03,03:30 PM,Miroslav Barta,Jaroslav Strnad,07032023-Miroslav Barta-Jaroslav Strnad
12137665,Tomas Beran vs Jan Vidourek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-beran-jan-vidourek-202307031630,U,TABL,2023-07-03 20:30:00,False,False,NO,True,9971644,,15,1688318026159.0,Tomas Beran,True,Jan Vidourek,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-03 15:30:00-05:00,2023-07-03,03:30 PM,Jan Vidourek,Tomas Beran,07032023-Jan Vidourek-Tomas Beran
12137474,Frantisek Trojan vs Petr Picek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-trojan-petr-picek-202307031630,U,TABL,2023-07-03 20:30:00,False,False,NO,True,9971644,,15,1688369285782.0,Frantisek Trojan,True,Petr Picek,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-03 15:30:00-05:00,2023-07-03,03:30 PM,Petr Picek,Frantisek Trojan,07032023-Petr Picek-Frantisek Trojan
12140911,Pavel Kulhanek vs Lubor Sulava,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-kulhanek-lubor-sulava-202307031800,U,TABL,2023-07-03 22:00:00,False,False,NO,True,9971644,,15,1688387827409.0,Pavel Kulhanek,True,Lubor Sulava,False,-5.5,-120,5.5,-120,-230,+160,74.5,-120,74.5,-120,,,,,,2023-07-03 17:00:00-05:00,2023-07-03,05:00 PM,Lubor Sulava,Pavel Kulhanek,07032023-Lubor Sulava-Pavel Kulhanek
12140875,Daniel Tuma vs Miroslav Adamec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/daniel-tuma-miroslav-adamec-202307031800,U,TABL,2023-07-03 22:00:00,False,False,NO,True,9971644,,5,1688387827414.0,Daniel Tuma,True,Miroslav Adamec,False,,,,,-140,EVEN,,,,,,,,,,2023-07-03 17:00:00-05:00,2023-07-03,05:00 PM,Miroslav Adamec,Daniel Tuma,07032023-Miroslav Adamec-Daniel Tuma
11977552,Cincinnati Reds @ Washington Nationals,GAMEEVENT,/baseball/mlb/cincinnati-reds-washington-nationals-202307031805,U,BASE,2023-07-03 22:05:00,False,True,NO,True,24736,,133,1688413192771.0,Washington Nationals,True,Cincinnati Reds,False,-1.5,+135,1.5,-160,-116,-104,10.0,-120,10.0,EVEN,,,,,,2023-07-03 17:05:00-05:00,2023-07-03,05:05 PM,Cincinnati Reds,Washington Nationals,07032023-Cincinnati Reds-Washington Nationals
12140893,Petr Picek vs Jan Pleskot,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-picek-jan-pleskot-202307031830,U,TABL,2023-07-03 22:30:00,False,False,NO,True,9971644,,15,1688413949773.0,Petr Picek,True,Jan Pleskot,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-03 17:30:00-05:00,2023-07-03,05:30 PM,Jan Pleskot,Petr Picek,07032023-Jan Pleskot-Petr Picek
12140962,Jan Varcl Jnr vs Jiri Plachy,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-varcl-jnr-jiri-plachy-202307031830,U,TABL,2023-07-03 22:30:00,False,False,NO,True,9971644,,15,1688397074231.0,Jan Varcl Jnr,True,Jiri Plachy,False,3.5,-120,-3.5,-120,+120,-170,75.5,-120,75.5,-120,,,,,,2023-07-03 17:30:00-05:00,2023-07-03,05:30 PM,Jiri Plachy,Jan Varcl Jnr,07032023-Jiri Plachy-Jan Varcl Jnr
11977547,St. Louis Cardinals @ Miami Marlins,GAMEEVENT,/baseball/mlb/st-louis-cardinals-miami-marlins-202307031840,U,BASE,2023-07-03 22:40:00,False,True,NO,True,24736,,132,1688414085684.0,Miami Marlins,True,St. Louis Cardinals,False,1.5,-180,-1.5,+155,+119,-142,8.0,-110,8.0,-110,,,,,,2023-07-03 17:40:00-05:00,2023-07-03,05:40 PM,St. Louis Cardinals,Miami Marlins,07032023-St. Louis Cardinals-Miami Marlins
12140895,Lubor Sulava vs Jan Steffan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lubor-sulava-jan-steffan-202307031900,U,TABL,2023-07-03 23:00:00,False,False,NO,True,9971644,,14,1688397098961.0,Lubor Sulava,True,Jan Steffan,False,-3.5,-125,3.5,-115,-190,+135,75.5,-120,75.5,-120,,,,,,2023-07-03 18:00:00-05:00,2023-07-03,06:00 PM,Jan Steffan,Lubor Sulava,07032023-Jan Steffan-Lubor Sulava
12140880,Miroslav Adamec vs Kamil Novak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-adamec-kamil-novak-202307031900,U,TABL,2023-07-03 23:00:00,False,False,NO,True,9971644,,13,1688397099064.0,Miroslav Adamec,True,Kamil Novak,False,1.5,-120,-1.5,-120,EVEN,-140,76.5,-120,76.5,-120,,,,,,2023-07-03 18:00:00-05:00,2023-07-03,06:00 PM,Kamil Novak,Miroslav Adamec,07032023-Kamil Novak-Miroslav Adamec
12114112,British Columbia Lions @ Toronto Argonauts,GAMEEVENT,/football/cfl/british-columbia-lions-toronto-argonauts-202307031900,U,FOOT,2023-07-03 23:00:00,False,True,NO,True,27619,,44,1688412490685.0,Toronto Argonauts,True,British Columbia Lions,False,-3.0,-120,3.0,EVEN,-180,+155,47.5,-115,47.5,-105,,,,,,2023-07-03 18:00:00-05:00,2023-07-03,06:00 PM,British Columbia Lions,Toronto Argonauts,07032023-British Columbia Lions-Toronto Argonauts
11977534,Baltimore Orioles @ New York Yankees,GAMEEVENT,/baseball/mlb/baltimore-orioles-new-york-yankees-202307031905,U,BASE,2023-07-03 23:05:00,False,True,NO,True,24736,,129,1688414167921.0,New York Yankees,True,Baltimore Orioles,False,-1.5,+150,1.5,-175,-114,-106,8.5,-110,8.5,-110,,,,,,2023-07-03 18:05:00-05:00,2023-07-03,06:05 PM,Baltimore Orioles,New York Yankees,07032023-Baltimore Orioles-New York Yankees
11977545,Atlanta Braves @ Cleveland Guardians,GAMEEVENT,/baseball/mlb/atlanta-braves-cleveland-guardians-202307031910,U,BASE,2023-07-03 23:10:00,False,True,NO,True,24736,,133,1688414282200.0,Cleveland Guardians,True,Atlanta Braves,False,-1.5,+110,1.5,-130,-148,+124,8.5,-120,8.5,EVEN,,,,,,2023-07-03 18:10:00-05:00,2023-07-03,06:10 PM,Atlanta Braves,Cleveland Guardians,07032023-Atlanta Braves-Cleveland Guardians
12140881,Daniel Tuma vs Jan Varcl Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/daniel-tuma-jan-varcl-jnr-202307031930,U,TABL,2023-07-03 23:30:00,False,False,NO,True,9971644,,4,1688397108482.0,Daniel Tuma,True,Jan Varcl Jnr,False,,,,,-120,-120,,,,,,,,,,2023-07-03 18:30:00-05:00,2023-07-03,06:30 PM,Jan Varcl Jnr,Daniel Tuma,07032023-Jan Varcl Jnr-Daniel Tuma
12140897,Pavel Kulhanek vs Petr Picek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-kulhanek-petr-picek-202307031930,U,TABL,2023-07-03 23:30:00,False,False,NO,True,9971644,,15,1688397108747.0,Pavel Kulhanek,True,Petr Picek,False,-0.5,-120,0.5,-120,-125,-115,76.5,-120,76.5,-120,,,,,,2023-07-03 18:30:00-05:00,2023-07-03,06:30 PM,Petr Picek,Pavel Kulhanek,07032023-Petr Picek-Pavel Kulhanek
12140898,Jan Steffan vs Jan Pleskot,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-steffan-jan-pleskot-202307032000,U,TABL,2023-07-04 00:00:00,False,False,NO,True,9971644,,15,1688397134477.0,Jan Steffan,True,Jan Pleskot,False,-2.5,-120,2.5,-120,-155,+110,75.5,-120,75.5,-120,,,,,,2023-07-03 19:00:00-05:00,2023-07-03,07:00 PM,Jan Pleskot,Jan Steffan,07032023-Jan Pleskot-Jan Steffan
12140877,Kamil Novak vs Jiri Plachy,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kamil-novak-jiri-plachy-202307032000,U,TABL,2023-07-04 00:00:00,False,False,NO,True,9971644,,15,1688397141883.0,Kamil Novak,True,Jiri Plachy,False,-2.5,-120,2.5,-120,-155,+110,75.5,-120,75.5,-120,,,,,,2023-07-03 19:00:00-05:00,2023-07-03,07:00 PM,Jiri Plachy,Kamil Novak,07032023-Jiri Plachy-Kamil Novak
11977553,Kansas City Royals @ Minnesota Twins,GAMEEVENT,/baseball/mlb/kansas-city-royals-minnesota-twins-202307032010,U,BASE,2023-07-04 00:10:00,False,True,NO,True,24736,,122,1688411878468.0,Minnesota Twins,True,Kansas City Royals,False,1.5,-110,-1.5,-110,+190,-230,8.5,-115,8.5,-105,,,,,,2023-07-03 19:10:00-05:00,2023-07-03,07:10 PM,Kansas City Royals,Minnesota Twins,07032023-Kansas City Royals-Minnesota Twins
12140915,Miroslav Adamec vs Jan Varcl Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-adamec-jan-varcl-jnr-202307032030,U,TABL,2023-07-04 00:30:00,False,False,NO,True,9971644,,15,1688397149810.0,Miroslav Adamec,True,Jan Varcl Jnr,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-03 19:30:00-05:00,2023-07-03,07:30 PM,Jan Varcl Jnr,Miroslav Adamec,07032023-Jan Varcl Jnr-Miroslav Adamec
12140917,Lubor Sulava vs Petr Picek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lubor-sulava-petr-picek-202307032030,U,TABL,2023-07-04 00:30:00,False,False,NO,True,9971644,,13,1688397142207.0,Lubor Sulava,True,Petr Picek,False,2.5,-120,-2.5,-120,+110,-155,,,,,,,,,,2023-07-03 19:30:00-05:00,2023-07-03,07:30 PM,Petr Picek,Lubor Sulava,07032023-Petr Picek-Lubor Sulava
12140934,Jan Pleskot vs Pavel Kulhanek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-pleskot-pavel-kulhanek-202307032100,U,TABL,2023-07-04 01:00:00,False,False,NO,True,9971644,,13,1688397157378.0,Jan Pleskot,True,Pavel Kulhanek,False,3.5,-115,-3.5,-125,+135,-190,,,,,,,,,,2023-07-03 20:00:00-05:00,2023-07-03,08:00 PM,Pavel Kulhanek,Jan Pleskot,07032023-Pavel Kulhanek-Jan Pleskot
12140887,Jiri Plachy vs Daniel Tuma,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-plachy-daniel-tuma-202307032100,U,TABL,2023-07-04 01:00:00,False,False,NO,True,9971644,,15,1688397157479.0,Jiri Plachy,True,Daniel Tuma,False,3.5,-120,-3.5,-120,+125,-180,79.5,-120,79.5,-120,,,,,,2023-07-03 20:00:00-05:00,2023-07-03,08:00 PM,Daniel Tuma,Jiri Plachy,07032023-Daniel Tuma-Jiri Plachy
12140952,Petr Picek vs Jan Steffan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/petr-picek-jan-steffan-202307032130,U,TABL,2023-07-04 01:30:00,False,False,NO,True,9971644,,15,1688397165326.0,Petr Picek,True,Jan Steffan,False,-2.5,-120,2.5,-120,-155,+110,75.5,-120,75.5,-120,,,,,,2023-07-03 20:30:00-05:00,2023-07-03,08:30 PM,Jan Steffan,Petr Picek,07032023-Jan Steffan-Petr Picek
12140889,Jan Varcl Jnr vs Kamil Novak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-varcl-jnr-kamil-novak-202307032130,U,TABL,2023-07-04 01:30:00,False,False,NO,True,9971644,,15,1688397165110.0,Jan Varcl Jnr,True,Kamil Novak,False,3.5,-120,-3.5,-120,+125,-180,75.5,-120,75.5,-120,,,,,,2023-07-03 20:30:00-05:00,2023-07-03,08:30 PM,Kamil Novak,Jan Varcl Jnr,07032023-Kamil Novak-Jan Varcl Jnr
11977546,Los Angeles Angels @ San Diego Padres,GAMEEVENT,/baseball/mlb/los-angeles-angels-san-diego-padres-202307032140,U,BASE,2023-07-04 01:40:00,False,True,NO,True,24736,,106,1688414212146.0,San Diego Padres,True,Los Angeles Angels,False,1.5,-125,-1.5,+105,+166,-202,8.5,EVEN,8.5,-120,,,,,,2023-07-03 20:40:00-05:00,2023-07-03,08:40 PM,Los Angeles Angels,San Diego Padres,07032023-Los Angeles Angels-San Diego Padres
11977549,Seattle Mariners @ San Francisco Giants,GAMEEVENT,/baseball/mlb/seattle-mariners-san-francisco-giants-202307032145,U,BASE,2023-07-04 01:45:00,False,True,NO,True,24736,,131,1688413651341.0,San Francisco Giants,True,Seattle Mariners,False,1.5,-175,-1.5,+150,+117,-140,7.0,-115,7.0,-105,,,,,,2023-07-03 20:45:00-05:00,2023-07-03,08:45 PM,Seattle Mariners,San Francisco Giants,07032023-Seattle Mariners-San Francisco Giants
12140949,Jan Pleskot vs Lubor Sulava,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-pleskot-lubor-sulava-202307032200,U,TABL,2023-07-04 02:00:00,False,False,NO,True,9971644,,13,1688397172979.0,Jan Pleskot,True,Lubor Sulava,False,-2.5,-120,2.5,-120,-155,+110,,,,,,,,,,2023-07-03 21:00:00-05:00,2023-07-03,09:00 PM,Lubor Sulava,Jan Pleskot,07032023-Lubor Sulava-Jan Pleskot
12140894,Jiri Plachy vs Miroslav Adamec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-plachy-miroslav-adamec-202307032200,U,TABL,2023-07-04 02:00:00,False,False,NO,True,9971644,,15,1688397173078.0,Jiri Plachy,True,Miroslav Adamec,False,4.5,-120,-4.5,-120,+145,-205,75.5,-120,75.5,-120,,,,,,2023-07-03 21:00:00-05:00,2023-07-03,09:00 PM,Miroslav Adamec,Jiri Plachy,07032023-Miroslav Adamec-Jiri Plachy
12140896,Kamil Novak vs Daniel Tuma,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kamil-novak-daniel-tuma-202307032230,U,TABL,2023-07-04 02:30:00,False,False,NO,True,9971644,,15,1688397199426.0,Kamil Novak,True,Daniel Tuma,False,0.5,-120,-0.5,-120,-115,-125,76.5,-120,76.5,-120,,,,,,2023-07-03 21:30:00-05:00,2023-07-03,09:30 PM,Daniel Tuma,Kamil Novak,07032023-Daniel Tuma-Kamil Novak
12140942,Jan Steffan vs Pavel Kulhanek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-steffan-pavel-kulhanek-202307032230,U,TABL,2023-07-04 02:30:00,False,False,NO,True,9971644,,15,1688397188150.0,Jan Steffan,True,Pavel Kulhanek,False,-3.5,-120,3.5,-120,-180,+125,75.5,-120,75.5,-120,,,,,,2023-07-03 21:30:00-05:00,2023-07-03,09:30 PM,Pavel Kulhanek,Jan Steffan,07032023-Pavel Kulhanek-Jan Steffan
12141539,Vasil Stempak vs Jiri Motak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vasil-stempak-jiri-motak-202307040200,U,TABL,2023-07-04 06:00:00,False,False,NO,True,9971644,,15,1688397221028.0,Vasil Stempak,True,Jiri Motak,False,-2.5,-120,2.5,-120,-155,+110,75.5,-120,75.5,-120,,,,,,2023-07-04 01:00:00-05:00,2023-07-04,01:00 AM,Jiri Motak,Vasil Stempak,07042023-Jiri Motak-Vasil Stempak
12141521,Otto Jarkovsky vs Petr Serak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/otto-jarkovsky-petr-serak-202307040200,U,TABL,2023-07-04 06:00:00,False,False,NO,True,9971644,,15,1688397220927.0,Otto Jarkovsky,True,Petr Serak,False,3.5,-120,-3.5,-120,+125,-180,75.5,-120,75.5,-120,,,,,,2023-07-04 01:00:00-05:00,2023-07-04,01:00 AM,Petr Serak,Otto Jarkovsky,07042023-Petr Serak-Otto Jarkovsky
12141517,Kamil Gavelcik vs Josef Palecek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kamil-gavelcik-josef-palecek-202307040200,U,TABL,2023-07-04 06:00:00,False,False,NO,True,9971644,,15,1688397214211.0,Kamil Gavelcik,True,Josef Palecek,False,-7.5,-120,7.5,-120,-410,+260,72.5,-120,72.5,-120,,,,,,2023-07-04 01:00:00-05:00,2023-07-04,01:00 AM,,,
12141560,Alois Kanak vs Bohumil Skulina,GAMEEVENT,/table-tennis/czech-republic/liga-pro/alois-kanak-bohumil-skulina-202307040230,U,TABL,2023-07-04 06:30:00,False,False,NO,True,9971644,,15,1688397221131.0,Alois Kanak,True,Bohumil Skulina,False,-6.5,-120,6.5,-120,-315,+210,73.5,-120,73.5,-120,,,,,,2023-07-04 01:30:00-05:00,2023-07-04,01:30 AM,,Alois Kanak,
12141524,Ludek Madle vs Cesta Havrda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ludek-madle-cesta-havrda-202307040230,U,TABL,2023-07-04 06:30:00,False,False,NO,True,9971644,,15,1688397221235.0,Ludek Madle,True,Cesta Havrda,False,-6.5,-120,6.5,-120,-290,+195,74.5,-120,74.5,-120,,,,,,2023-07-04 01:30:00-05:00,2023-07-04,01:30 AM,Cesta Havrda,Ludek Madle,07042023-Cesta Havrda-Ludek Madle
12141525,Pavel Marx vs Daniel Vrbecky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/pavel-marx-daniel-vrbecky-202307040230,U,TABL,2023-07-04 06:30:00,False,False,NO,True,9971644,,15,1688397236007.0,Pavel Marx,True,Daniel Vrbecky,False,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,,,,,2023-07-04 01:30:00-05:00,2023-07-04,01:30 AM,Daniel Vrbecky,,
12141545,Michal Zobac vs Stanislav Dolejsi,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-zobac-stanislav-dolejsi-202307040230,U,TABL,2023-07-04 06:30:00,False,False,NO,True,9971644,,15,1688397235912.0,Michal Zobac,True,Stanislav Dolejsi,False,-5.5,-120,5.5,-120,-255,+175,74.5,-120,74.5,-120,,,,,,2023-07-04 01:30:00-05:00,2023-07-04,01:30 AM,,Michal Zobac,
12141561,Jiri Motak vs Alois Kanak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-motak-alois-kanak-202307040300,U,TABL,2023-07-04 07:00:00,False,False,NO,True,9971644,,15,1688397236193.0,Jiri Motak,True,Alois Kanak,False,-1.5,-120,1.5,-120,-140,EVEN,76.5,-120,76.5,-120,,,,,,2023-07-04 02:00:00-05:00,2023-07-04,02:00 AM,Alois Kanak,Jiri Motak,07042023-Alois Kanak-Jiri Motak
