game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,competitor_1,competitor_1_home,competitor_2,competitor_2_home,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,game_startTime_cst,game_date_x,game_time_x,away_team_clean_x,home_team_clean_x,DC_Game_ID,away_team,home_team,away_spread,home_spread,away_spread_handle,home_spread_handle,away_spread_bets,home_spread_bets,total_over,total_under,total_over_handle,total_under_handle,total_over_bets,total_under_bets,away_ml,home_ml,away_ml_handle,home_ml_handle,away_ml_bets,home_ml_bets,game_date_y,Sport,away_team_clean_y,home_team_clean_y,game_time_y,team1,team1_pred,team2,team2_pred,away_team_clean,home_team_clean,Clean_Sport
12027941,Jiri Pozarsky vs Patrik Pycha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-pozarsky-patrik-pycha-202306050700,U,TABL,2023-06-05 11:00:00,False,False,NO,True,9971644,,1,1685889913794,Jiri Pozarsky,True,Patrik Pycha,False,,,,,+325,-525,,,,,,2023-06-05 06:00:00-05:00,2023-06-05,06:00 AM,Patrik Pycha,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028046,Radek Fnukal vs Filip Dusil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-fnukal-filip-dusil-202306050700,U,TABL,2023-06-05 11:00:00,False,False,NO,True,9971644,,1,1685890119585,Radek Fnukal,True,Filip Dusil,False,,,,,+125,-180,,,,,,2023-06-05 06:00:00-05:00,2023-06-05,06:00 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028084,Richard Macura vs Jaroslav Schwan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/richard-macura-jaroslav-schwan-202306050700,U,TABL,2023-06-05 11:00:00,False,False,NO,True,9971644,,15,1685893240625,Richard Macura,True,Jaroslav Schwan,False,2.5,-120.0,-2.5,-120.0,+110,-155,75.5,-120,75.5,-120,,2023-06-05 06:00:00-05:00,2023-06-05,06:00 AM,Jaroslav Schwan,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028083,Jan Manhal Jnr vs Jan Lovl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-manhal-jnr-jan-lovl-202306050730,U,TABL,2023-06-05 11:30:00,False,False,NO,True,9971644,,15,1685893240758,Jan Manhal Jnr,True,Jan Lovl,False,-5.5,-125.0,5.5,-115.0,-255,+175,73.5,-120,73.5,-120,,2023-06-05 06:30:00-05:00,2023-06-05,06:30 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028071,Lukas Kantor vs Martin Pavliska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lukas-kantor-martin-pavliska-202306050730,U,TABL,2023-06-05 11:30:00,False,False,NO,True,9971644,,15,1685893240867,Lukas Kantor,True,Martin Pavliska,False,0.5,-125.0,-0.5,-115.0,-120,-120,75.5,-120,75.5,-120,,2023-06-05 06:30:00-05:00,2023-06-05,06:30 AM,Martin Pavliska,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028087,Martin Nypl vs Jan Varcl Snr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-nypl-jan-varcl-snr-202306050730,U,TABL,2023-06-05 11:30:00,False,False,NO,True,9971644,,15,1685898423501,Martin Nypl,True,Jan Varcl Snr,False,6.5,-120.0,-6.5,-120.0,+195,-290,73.5,-120,73.5,-120,,2023-06-05 06:30:00-05:00,2023-06-05,06:30 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028200,Martin Sobisek vs Jan Sucharda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-jan-sucharda-202306050730,U,TABL,2023-06-05 11:30:00,False,False,NO,True,9971644,,15,1685893241073,Martin Sobisek,True,Jan Sucharda,False,1.5,-120.0,-1.5,-120.0,EVEN,-140,75.5,-120,75.5,-120,,2023-06-05 06:30:00-05:00,2023-06-05,06:30 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028201,Jan Lovl vs Filip Dusil,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-lovl-filip-dusil-202306050800,U,TABL,2023-06-05 12:00:00,False,False,NO,True,9971644,,15,1685893241191,Jan Lovl,True,Filip Dusil,False,0.5,-125.0,-0.5,-115.0,-120,-120,75.5,-120,75.5,-120,,2023-06-05 07:00:00-05:00,2023-06-05,07:00 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028203,Jan Sucharda vs Patrik Pycha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-sucharda-patrik-pycha-202306050800,U,TABL,2023-06-05 12:00:00,False,False,NO,True,9971644,,15,1685893241296,Jan Sucharda,True,Patrik Pycha,False,-4.5,-120.0,4.5,-120.0,-205,+145,74.5,-120,74.5,-120,,2023-06-05 07:00:00-05:00,2023-06-05,07:00 AM,Patrik Pycha,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028211,Jan Varcl Snr vs Cesta Havrda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-varcl-snr-cesta-havrda-202306050800,U,TABL,2023-06-05 12:00:00,False,False,NO,True,9971644,,4,1685893241333,Jan Varcl Snr,True,Cesta Havrda,False,,,,,-180,+125,,,,,,2023-06-05 07:00:00-05:00,2023-06-05,07:00 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028262,Jaroslav Strnad vs Martin Nypl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jaroslav-strnad-martin-nypl-202306050830,U,TABL,2023-06-05 12:30:00,False,False,NO,True,9971644,,15,1685903589571,Jaroslav Strnad,True,Martin Nypl,False,-7.5,-120.0,7.5,-120.0,-350,+230,72.5,-120,72.5,-120,,2023-06-05 07:30:00-05:00,2023-06-05,07:30 AM,,Jaroslav Strnad,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028255,Jiri Pozarsky vs Martin Sobisek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-pozarsky-martin-sobisek-202306050830,U,TABL,2023-06-05 12:30:00,False,False,NO,True,9971644,,4,1685903589612,Jiri Pozarsky,True,Martin Sobisek,False,,,,,+175,-255,,,,,,2023-06-05 07:30:00-05:00,2023-06-05,07:30 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
12028258,Radek Fnukal vs Jan Manhal Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-fnukal-jan-manhal-jnr-202306050830,U,TABL,2023-06-05 12:30:00,False,False,NO,True,9971644,,4,1685903598817,Radek Fnukal,True,Jan Manhal Jnr,False,,,,,-155,+110,,,,,,2023-06-05 07:30:00-05:00,2023-06-05,07:30 AM,,,,FIU,Louisiana Tech,+10.5,-10.5,85%,15%,50%,50%,,,0%,0%,0%,0%,,,0%,0%,0%,0%,2023-08-26,CFB,,,2023-06-04 13:00:00,Atlético Grau,,Academia Cantolao,,,,Table Tennis
