game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean_x,home_team_clean_x,DC_Game_ID,vsin_away_team,vsin_home_team,away_spread,home_spread,away_spread_handle,home_spread_handle,away_spread_bets,home_spread_bets,total_over,total_under,total_over_handle,total_under_handle,total_over_bets,total_under_bets,away_ml,home_ml,away_ml_handle,home_ml_handle,away_ml_bets,home_ml_bets,game_date,Sport,away_team_clean_y,home_team_clean_y,gameID,sport,game_time,team1,team1_pred,team2,team2_pred,lastMod_ESPNpred,away_team_clean,home_team_clean,a_bov_implied_ml_percent,h_bov_implied_ml_percent,a_ml_follow_espn,h_ml_follow_espn,a_ml_fade_espn,h_ml_fade_espn,a_avg_runs,a_avg_a_runs,a_avg_h_runs,a_avg_runs_l5,a_avg_a_runs_l5,a_avg_h_runs_l5,a_current_streak,a_recent_win_rate,h_avg_runs,h_avg_a_runs,h_avg_h_runs,h_avg_runs_l5,h_avg_a_runs_l5,h_avg_h_runs_l5,h_current_streak,h_recent_win_rate
12213406.0,Josef Belovsky vs Marek Kostal,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-belovsky-marek-kostal-202307210200,U,TABL,7/21/2023 6:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689860000000.0,Josef Belovsky,Marek Kostal,-5.5,-120.0,5.5,-120.0,-255.0,175.0,74.5,-120.0,74.5,-120.0,,7/20/2023 20:00,7/21/2023,1:00 AM,Marek Kostal,Josef Belovsky,07212023-Marek Kostal-Josef Belovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663905325443787,0.336094674556213,0,0,0,0,,,,,,,,,,,,,,,,
12213475.0,Dusan Stusek vs Kyryl Darin,GAMEEVENT,/table-tennis/czech-republic/liga-pro/dusan-stusek-kyryl-darin-202307210200,U,TABL,7/21/2023 6:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689880000000.0,Dusan Stusek,Kyryl Darin,-7.5,-125.0,7.5,-115.0,-410.0,260.0,72.5,-120.0,72.5,-120.0,,7/20/2023 20:00,7/21/2023,1:00 AM,Kyryl Darin,Dusan Stusek,07212023-Kyryl Darin-Dusan Stusek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7432024169184289,0.25679758308157097,0,0,0,0,,,,,,,,,,,,,,,,
12213408.0,Miroslav Adamec vs Lukas Rygl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-adamec-lukas-rygl-202307210230,U,TABL,7/21/2023 6:30,0.0,0.0,NO,1.0,9971644.0,,5.0,1689860000000.0,Miroslav Adamec,Lukas Rygl,,,,,-170.0,120.0,,,,,,7/20/2023 20:30,7/21/2023,1:30 AM,Lukas Rygl,Miroslav Adamec,07212023-Lukas Rygl-Miroslav Adamec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5807453416149069,0.4192546583850932,0,0,0,0,,,,,,,,,,,,,,,,
12213466.0,Kyryl Darin vs Zbynek Zientek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/kyryl-darin-zbynek-zientek-202307210300,U,TABL,7/21/2023 7:00,0.0,0.0,NO,1.0,9971644.0,,13.0,1689870000000.0,Kyryl Darin,Zbynek Zientek,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,,,,,,7/20/2023 21:00,7/21/2023,2:00 AM,Zbynek Zientek,Kyryl Darin,07212023-Zbynek Zientek-Kyryl Darin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12213424.0,Marek Kostal vs Miroslav Adamec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-kostal-miroslav-adamec-202307210300,U,TABL,7/21/2023 7:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Marek Kostal,Miroslav Adamec,5.5,-120.0,-5.5,-120.0,175.0,-255.0,74.5,-120.0,74.5,-120.0,,7/20/2023 21:00,7/21/2023,2:00 AM,Miroslav Adamec,Marek Kostal,07212023-Miroslav Adamec-Marek Kostal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336094674556213,0.663905325443787,0,0,0,0,,,,,,,,,,,,,,,,
12213458.0,Lukas Rygl vs Josef Belovsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lukas-rygl-josef-belovsky-202307210330,U,TABL,7/21/2023 7:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Lukas Rygl,Josef Belovsky,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/20/2023 21:30,7/21/2023,2:30 AM,Josef Belovsky,Lukas Rygl,07212023-Josef Belovsky-Lukas Rygl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12213461.0,Dusan Stusek vs Zbynek Zientek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/dusan-stusek-zbynek-zientek-202307210400,U,TABL,7/21/2023 8:00,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Dusan Stusek,Zbynek Zientek,,,,,-140.0,100.0,,,,,,7/20/2023 22:00,7/21/2023,3:00 AM,Zbynek Zientek,Dusan Stusek,07212023-Zbynek Zientek-Dusan Stusek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,0.46153846153846145,0,0,0,0,,,,,,,,,,,,,,,,
12213440.0,Josef Belovsky vs Miroslav Adamec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-belovsky-miroslav-adamec-202307210400,U,TABL,7/21/2023 8:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Josef Belovsky,Miroslav Adamec,1.5,-120.0,-1.5,-120.0,100.0,-140.0,76.5,-120.0,76.5,-120.0,,7/20/2023 22:00,7/21/2023,3:00 AM,Miroslav Adamec,Josef Belovsky,07212023-Miroslav Adamec-Josef Belovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846145,0.5384615384615384,0,0,0,0,,,,,,,,,,,,,,,,
12195133.0,BRION vs Dplus KIA,GAMEEVENT,/esports/league-of-legends/lck-summer/brion-dplus-kia-202307210400,U,ESPT,7/21/2023 8:00,0.0,0.0,NO,1.0,9373563.0,,72.0,1689910000000.0,BRION,Dplus KIA,1.5,135.0,-1.5,-175.0,475.0,-800.0,2.5,175.0,2.5,-230.0,,7/20/2023 22:00,7/21/2023,3:00 AM,Dplus KIA,BRION,07212023-Dplus KIA-BRION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16363636363636366,0.8363636363636364,0,0,0,0,,,,,,,,,,,,,,,,
12213454.0,Marek Kostal vs Lukas Rygl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-kostal-lukas-rygl-202307210430,U,TABL,7/21/2023 8:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Marek Kostal,Lukas Rygl,3.5,-120.0,-3.5,-120.0,125.0,-180.0,75.5,-120.0,75.5,-120.0,,7/20/2023 22:30,7/21/2023,3:30 AM,Lukas Rygl,Marek Kostal,07212023-Lukas Rygl-Marek Kostal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4087591240875912,0.5912408759124087,0,0,0,0,,,,,,,,,,,,,,,,
12213539.0,Frantisek Just vs Simon Kadavy,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-just-simon-kadavy-202307210600,U,TABL,7/21/2023 10:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Frantisek Just,Simon Kadavy,-5.5,-120.0,5.5,-120.0,-255.0,175.0,74.5,-120.0,74.5,-120.0,,7/21/2023 0:00,7/21/2023,5:00 AM,Simon Kadavy,Frantisek Just,07212023-Simon Kadavy-Frantisek Just,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663905325443787,0.336094674556213,0,0,0,0,,,,,,,,,,,,,,,,
12213544.0,Martin Huk vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-matous-klimenta-202307210600,U,TABL,7/21/2023 10:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Martin Huk,Matous Klimenta,-3.5,-115.0,3.5,-125.0,-170.0,120.0,75.5,-120.0,75.5,-120.0,,7/21/2023 0:00,7/21/2023,5:00 AM,Matous Klimenta,Martin Huk,07212023-Matous Klimenta-Martin Huk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5807453416149069,0.4192546583850932,0,0,0,0,,,,,,,,,,,,,,,,
12213613.0,Matyas Rojka vs Martin Zizka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matyas-rojka-martin-zizka-202307210630,U,TABL,7/21/2023 10:30,0.0,0.0,NO,1.0,9971644.0,,2.0,1689870000000.0,Matyas Rojka,Martin Zizka,,,,,-155.0,110.0,,,,,,7/21/2023 0:30,7/21/2023,5:30 AM,Martin Zizka,Matyas Rojka,07212023-Martin Zizka-Matyas Rojka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12213637.0,Vasil Stempak vs Jiri Motak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vasil-stempak-jiri-motak-202307210630,U,TABL,7/21/2023 10:30,0.0,0.0,NO,1.0,9971644.0,,10.0,1689870000000.0,Vasil Stempak,Jiri Motak,,,,,-140.0,100.0,,,,,,7/21/2023 0:30,7/21/2023,5:30 AM,Jiri Motak,Vasil Stempak,07212023-Jiri Motak-Vasil Stempak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,0.46153846153846145,0,0,0,0,,,,,,,,,,,,,,,,
12213558.0,Jiri Pozarsky vs Tomas Varnuska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-pozarsky-tomas-varnuska-202307210630,U,TABL,7/21/2023 10:30,0.0,0.0,NO,1.0,9971644.0,,13.0,1689870000000.0,Jiri Pozarsky,Tomas Varnuska,-1.5,-120.0,1.5,-120.0,-140.0,100.0,,,,,,7/21/2023 0:30,7/21/2023,5:30 AM,Tomas Varnuska,Jiri Pozarsky,07212023-Tomas Varnuska-Jiri Pozarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,0.46153846153846145,0,0,0,0,,,,,,,,,,,,,,,,
12195137.0,Hanwha Life Esports vs T1,GAMEEVENT,/esports/league-of-legends/lck-summer/hanwha-life-esports-t1-202307210630,U,ESPT,7/21/2023 10:30,0.0,0.0,NO,1.0,9373563.0,,73.0,1689910000000.0,Hanwha Life Esports,T1,-1.5,210.0,1.5,-285.0,-130.0,100.0,2.5,-105.0,2.5,-125.0,,7/21/2023 0:30,7/21/2023,5:30 AM,T1,Hanwha Life Esports,07212023-T1-Hanwha Life Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5306122448979592,0.4693877551020409,0,0,0,0,,,,,,,,,,,,,,,,
12213542.0,Jan Mecl Jnr vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-mecl-jnr-rostyslav-kliuchuk-202307210630,U,TABL,7/21/2023 10:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Jan Mecl Jnr,Rostyslav Kliuchuk,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/21/2023 0:30,7/21/2023,5:30 AM,Rostyslav Kliuchuk,Jan Mecl Jnr,07212023-Rostyslav Kliuchuk-Jan Mecl Jnr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12213612.0,Bohumil Duben vs Matyas Rojka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-duben-matyas-rojka-202307210700,U,TABL,7/21/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Bohumil Duben,Matyas Rojka,,,,,100.0,-140.0,,,,,,7/21/2023 1:00,7/21/2023,6:00 AM,Matyas Rojka,Bohumil Duben,07212023-Matyas Rojka-Bohumil Duben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846145,0.5384615384615384,0,0,0,0,,,,,,,,,,,,,,,,
12213549.0,Matous Klimenta vs Jan Mecl Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-jan-mecl-jnr-202307210700,U,TABL,7/21/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Matous Klimenta,Jan Mecl Jnr,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,7/21/2023 1:00,7/21/2023,6:00 AM,Jan Mecl Jnr,Matous Klimenta,07212023-Jan Mecl Jnr-Matous Klimenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12213563.0,Simon Kadavy vs Jiri Pozarsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/simon-kadavy-jiri-pozarsky-202307210700,U,TABL,7/21/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,12.0,1689870000000.0,Simon Kadavy,Jiri Pozarsky,,,,,325.0,-525.0,,,,,,7/21/2023 1:00,7/21/2023,6:00 AM,Jiri Pozarsky,Simon Kadavy,07212023-Jiri Pozarsky-Simon Kadavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21881838074398252,0.7811816192560176,0,0,0,0,,,,,,,,,,,,,,,,
12213645.0,Alois Kanak vs Vasil Stempak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/alois-kanak-vasil-stempak-202307210700,U,TABL,7/21/2023 11:00,0.0,0.0,NO,1.0,9971644.0,,8.0,1689870000000.0,Alois Kanak,Vasil Stempak,,,,,175.0,-255.0,,,,,,7/21/2023 1:00,7/21/2023,6:00 AM,Vasil Stempak,Alois Kanak,07212023-Vasil Stempak-Alois Kanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336094674556213,0.663905325443787,0,0,0,0,,,,,,,,,,,,,,,,
12213550.0,Rostyslav Kliuchuk vs Martin Huk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostyslav-kliuchuk-martin-huk-202307210730,U,TABL,7/21/2023 11:30,0.0,0.0,NO,1.0,9971644.0,,13.0,1689870000000.0,Rostyslav Kliuchuk,Martin Huk,3.5,-120.0,-3.5,-120.0,135.0,-190.0,,,,,,7/21/2023 1:30,7/21/2023,6:30 AM,Martin Huk,Rostyslav Kliuchuk,07212023-Martin Huk-Rostyslav Kliuchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3937542430414121,0.606245756958588,0,0,0,0,,,,,,,,,,,,,,,,
12213562.0,Tomas Varnuska vs Frantisek Just,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tomas-varnuska-frantisek-just-202307210730,U,TABL,7/21/2023 11:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Tomas Varnuska,Frantisek Just,3.5,-120.0,-3.5,-120.0,125.0,-180.0,75.5,-120.0,75.5,-120.0,,7/21/2023 1:30,7/21/2023,6:30 AM,Frantisek Just,Tomas Varnuska,07212023-Frantisek Just-Tomas Varnuska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4087591240875912,0.5912408759124087,0,0,0,0,,,,,,,,,,,,,,,,
12213561.0,Frantisek Just vs Jiri Pozarsky,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-just-jiri-pozarsky-202307210800,U,TABL,7/21/2023 12:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Frantisek Just,Jiri Pozarsky,3.5,-125.0,-3.5,-115.0,120.0,-170.0,75.5,-120.0,75.5,-120.0,,7/21/2023 2:00,7/21/2023,7:00 AM,Jiri Pozarsky,Frantisek Just,07212023-Jiri Pozarsky-Frantisek Just,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4192546583850932,0.5807453416149069,0,0,0,0,,,,,,,,,,,,,,,,
12213543.0,Martin Huk vs Jan Mecl Jnr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-huk-jan-mecl-jnr-202307210800,U,TABL,7/21/2023 12:00,0.0,0.0,NO,1.0,9971644.0,,5.0,1689870000000.0,Martin Huk,Jan Mecl Jnr,,,,,-190.0,135.0,,,,,,7/21/2023 2:00,7/21/2023,7:00 AM,Jan Mecl Jnr,Martin Huk,07212023-Jan Mecl Jnr-Martin Huk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606245756958588,0.3937542430414121,0,0,0,0,,,,,,,,,,,,,,,,
12213545.0,Matous Klimenta vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-rostyslav-kliuchuk-202307210830,U,TABL,7/21/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Matous Klimenta,Rostyslav Kliuchuk,-0.5,-120.0,0.5,-120.0,-125.0,-115.0,76.5,-120.0,76.5,-120.0,,7/21/2023 2:30,7/21/2023,7:30 AM,Rostyslav Kliuchuk,Matous Klimenta,07212023-Rostyslav Kliuchuk-Matous Klimenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5094786729857821,0.490521327014218,0,0,0,0,,,,,,,,,,,,,,,,
12213708.0,Matous Klimenta vs Rostyslav Kliuchuk,GAMEEVENT,/table-tennis/czech-republic/liga-pro/matous-klimenta-rostyslav-kliuchuk-202307211030,U,TABL,7/21/2023 14:30,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Matous Klimenta,Rostyslav Kliuchuk,,,,,-140.0,100.0,,,,,,7/21/2023 4:30,7/21/2023,9:30 AM,Rostyslav Kliuchuk,Matous Klimenta,07212023-Rostyslav Kliuchuk-Matous Klimenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,0.46153846153846145,0,0,0,0,,,,,,,,,,,,,,,,
12213661.0,Alois Kanak vs Jiri Motak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/alois-kanak-jiri-motak-202307210830,U,TABL,7/21/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,5.0,1689870000000.0,Alois Kanak,Jiri Motak,,,,,-155.0,110.0,,,,,,7/21/2023 2:30,7/21/2023,7:30 AM,Jiri Motak,Alois Kanak,07212023-Jiri Motak-Alois Kanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12213636.0,Bohumil Duben vs Martin Zizka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/bohumil-duben-martin-zizka-202307210830,U,TABL,7/21/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Bohumil Duben,Martin Zizka,,,,,195.0,-290.0,,,,,,7/21/2023 2:30,7/21/2023,7:30 AM,Martin Zizka,Bohumil Duben,07212023-Martin Zizka-Bohumil Duben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31312725812926534,0.6868727418707347,0,0,0,0,,,,,,,,,,,,,,,,
12213567.0,Simon Kadavy vs Tomas Varnuska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/simon-kadavy-tomas-varnuska-202307210830,U,TABL,7/21/2023 12:30,0.0,0.0,NO,1.0,9971644.0,,12.0,1689870000000.0,Simon Kadavy,Tomas Varnuska,,,,,300.0,-480.0,,,,,,7/21/2023 2:30,7/21/2023,7:30 AM,Tomas Varnuska,Simon Kadavy,07212023-Tomas Varnuska-Simon Kadavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23200000000000004,0.7680000000000001,0,0,0,0,,,,,,,,,,,,,,,,
12213729.0,Martin Jaksa vs Adam Strelec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-jaksa-adam-strelec-202307211000,U,TABL,7/21/2023 14:00,0.0,0.0,NO,1.0,9971644.0,,2.0,1689870000000.0,Martin Jaksa,Adam Strelec,,,,,-170.0,120.0,,,,,,7/21/2023 4:00,7/21/2023,9:00 AM,Adam Strelec,Martin Jaksa,07212023-Adam Strelec-Martin Jaksa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5807453416149069,0.4192546583850932,0,0,0,0,,,,,,,,,,,,,,,,
12213700.0,Ondrej Svacha vs Jiri Louda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-svacha-jiri-louda-202307211000,U,TABL,7/21/2023 14:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Ondrej Svacha,Jiri Louda,-2.5,-120.0,2.5,-120.0,-155.0,110.0,75.5,-120.0,75.5,-120.0,,7/21/2023 4:00,7/21/2023,9:00 AM,Jiri Louda,Ondrej Svacha,07212023-Jiri Louda-Ondrej Svacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12213707.0,Radek Rose vs Michal Jezek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-rose-michal-jezek-202307211000,U,TABL,7/21/2023 14:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Radek Rose,Michal Jezek,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/21/2023 4:00,7/21/2023,9:00 AM,Michal Jezek,Radek Rose,07212023-Michal Jezek-Radek Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12213745.0,Robin Pacha vs Jan Sucharda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/robin-pacha-jan-sucharda-202307211030,U,TABL,7/21/2023 14:30,0.0,0.0,NO,1.0,9971644.0,,5.0,1689870000000.0,Robin Pacha,Jan Sucharda,,,,,-155.0,110.0,,,,,,7/21/2023 4:30,7/21/2023,9:30 AM,Jan Sucharda,Robin Pacha,07212023-Jan Sucharda-Robin Pacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12213725.0,Ondrej Pros vs Roman Laznicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-pros-roman-laznicka-202307211030,U,TABL,7/21/2023 14:30,0.0,0.0,NO,1.0,9971644.0,,5.0,1689870000000.0,Ondrej Pros,Roman Laznicka,,,,,-155.0,110.0,,,,,,7/21/2023 4:30,7/21/2023,9:30 AM,Roman Laznicka,Ondrej Pros,07212023-Roman Laznicka-Ondrej Pros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
12213724.0,Miloslav Dvorak vs Ondrej Pros,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-dvorak-ondrej-pros-202307211100,U,TABL,7/21/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Miloslav Dvorak,Ondrej Pros,,,,,120.0,-170.0,,,,,,7/21/2023 5:00,7/21/2023,10:00 AM,Ondrej Pros,Miloslav Dvorak,07212023-Ondrej Pros-Miloslav Dvorak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4192546583850932,0.5807453416149069,0,0,0,0,,,,,,,,,,,,,,,,
12213706.0,Michal Jezek vs Matous Klimenta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/michal-jezek-matous-klimenta-202307211100,U,TABL,7/21/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,15.0,1689870000000.0,Michal Jezek,Matous Klimenta,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,7/21/2023 5:00,7/21/2023,10:00 AM,Matous Klimenta,Michal Jezek,07212023-Matous Klimenta-Michal Jezek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,
12213749.0,Jiri Louda vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jiri-louda-robin-pacha-202307211100,U,TABL,7/21/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,13.0,1689870000000.0,Jiri Louda,Robin Pacha,1.5,-120.0,-1.5,-120.0,100.0,-140.0,,,,,,7/21/2023 5:00,7/21/2023,10:00 AM,Robin Pacha,Jiri Louda,07212023-Robin Pacha-Jiri Louda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846145,0.5384615384615384,0,0,0,0,,,,,,,,,,,,,,,,
12213739.0,Adam Strelec vs Adolf Huttl,GAMEEVENT,/table-tennis/czech-republic/liga-pro/adam-strelec-adolf-huttl-202307211100,U,TABL,7/21/2023 15:00,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Adam Strelec,Adolf Huttl,,,,,175.0,-255.0,,,,,,7/21/2023 5:00,7/21/2023,10:00 AM,Adolf Huttl,Adam Strelec,07212023-Adolf Huttl-Adam Strelec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336094674556213,0.663905325443787,0,0,0,0,,,,,,,,,,,,,,,,
12213687.0,Rostyslav Kliuchuk vs Radek Rose,GAMEEVENT,/table-tennis/czech-republic/liga-pro/rostyslav-kliuchuk-radek-rose-202307211130,U,TABL,7/21/2023 15:30,0.0,0.0,NO,1.0,9971644.0,,13.0,1689870000000.0,Rostyslav Kliuchuk,Radek Rose,2.5,-120.0,-2.5,-120.0,110.0,-155.0,,,,,,7/21/2023 5:30,7/21/2023,10:30 AM,Radek Rose,Rostyslav Kliuchuk,07212023-Radek Rose-Rostyslav Kliuchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4392764857881137,0.5607235142118863,0,0,0,0,,,,,,,,,,,,,,,,
12213694.0,Jan Sucharda vs Ondrej Svacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-sucharda-ondrej-svacha-202307211130,U,TABL,7/21/2023 15:30,0.0,0.0,NO,1.0,9971644.0,,5.0,1689870000000.0,Jan Sucharda,Ondrej Svacha,,,,,260.0,-410.0,,,,,,7/21/2023 5:30,7/21/2023,10:30 AM,Ondrej Svacha,Jan Sucharda,07212023-Ondrej Svacha-Jan Sucharda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25679758308157097,0.7432024169184289,0,0,0,0,,,,,,,,,,,,,,,,
12213704.0,Ondrej Svacha vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-svacha-robin-pacha-202307211200,U,TABL,7/21/2023 16:00,0.0,0.0,NO,1.0,9971644.0,,1.0,1689870000000.0,Ondrej Svacha,Robin Pacha,,,,,-155.0,110.0,,,,,,7/21/2023 6:00,7/21/2023,11:00 AM,Robin Pacha,Ondrej Svacha,07212023-Robin Pacha-Ondrej Svacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607235142118863,0.4392764857881137,0,0,0,0,,,,,,,,,,,,,,,,
