end_date,p_wt,t_wt,success_rate
7/1/2020,0.04,0.96,0.5128734901462174
7/1/2020,0.05,0.95,0.513986013986014
7/1/2020,0.06,0.94,0.5135092180546726
7/1/2020,0.07,0.9299999999999999,0.5133502860775588
7/1/2020,0.08,0.92,0.5143038779402416
7/1/2020,0.09,0.91,0.5136681500317863
7/1/2020,0.1,0.9,0.5135092180546726
7/1/2020,0.11,0.89,0.5128734901462174
7/1/2020,0.12,0.88,0.513986013986014
7/1/2020,0.13,0.87,0.5138270820089001
7/1/2020,0.14,0.86,0.5133502860775588
7/1/2020,0.15,0.85,0.5127145581691036
7/1/2020,0.16,0.84,0.5109663064208518
7/1/2020,0.17,0.83,0.5106484424666243
7/1/2020,0.18,0.8200000000000001,0.5119198982835347
7/1/2020,0.19,0.81,0.5104895104895105
7/1/2020,0.2,0.8,0.5114431023521933
7/1/2020,0.21,0.79,0.5114431023521933
7/1/2020,0.22,0.78,0.5122377622377622
7/1/2020,0.23,0.77,0.5135092180546726
7/1/2020,0.24,0.76,0.5146217418944692
7/1/2020,0.25,0.75,0.5150985378258105
7/1/2020,0.26,0.74,0.5162110616656072
7/1/2020,0.27,0.73,0.5157342657342657
7/1/2020,0.28,0.72,0.5155753337571519
7/1/2020,0.29,0.71,0.5150985378258105
7/1/2020,0.3,0.7,0.5152574698029243
7/1/2020,0.31,0.69,0.5138270820089001
7/1/2020,0.32,0.6799999999999999,0.5138270820089001
7/1/2020,0.33,0.6699999999999999,0.5127145581691036
7/1/2020,0.34,0.6599999999999999,0.5127145581691036
7/1/2020,0.35,0.65,0.5122377622377622
7/1/2020,0.36,0.64,0.5122377622377622
7/1/2020,0.37,0.63,0.5127145581691036
7/1/2020,0.38,0.62,0.512396694214876
7/1/2020,0.39,0.61,0.512396694214876
7/1/2020,0.4,0.6,0.5125556261919898
7/1/2020,0.41,0.5900000000000001,0.5114431023521933
7/1/2020,0.42,0.5800000000000001,0.5122377622377622
7/1/2020,0.43,0.5700000000000001,0.5120788302606485
7/1/2020,0.44,0.56,0.512396694214876
7/1/2020,0.45,0.55,0.5130324221233312
7/1/2020,0.46,0.54,0.5119198982835347
7/1/2020,0.47,0.53,0.5116020343293071
7/1/2020,0.48,0.52,0.5120788302606485
7/1/2020,0.49,0.51,0.5112841703750794
7/1/2020,0.5,0.5,0.5112841703750794
7/1/2020,0.51,0.49,0.5106484424666243
7/1/2020,0.52,0.48,0.5117609663064209
7/1/2020,0.53,0.47,0.5116020343293071
7/1/2020,0.54,0.45999999999999996,0.510807374443738
7/1/2020,0.55,0.44999999999999996,0.5112841703750794
7/1/2020,0.56,0.43999999999999995,0.5116020343293071
7/1/2020,0.57,0.43000000000000005,0.5116020343293071
7/1/2020,0.58,0.42000000000000004,0.5114431023521933
7/1/2020,0.59,0.41000000000000003,0.5117609663064209
7/1/2020,0.6,0.4,0.5119198982835347
7/1/2020,0.61,0.39,0.5120788302606485
7/1/2020,0.62,0.38,0.5119198982835347
7/1/2020,0.63,0.37,0.5120788302606485
7/1/2020,0.64,0.36,0.5114431023521933
7/1/2020,0.65,0.35,0.512396694214876
7/1/2020,0.66,0.33999999999999997,0.5120788302606485
7/1/2020,0.67,0.32999999999999996,0.5117609663064209
7/1/2020,0.68,0.31999999999999995,0.5119198982835347
7/1/2020,0.69,0.31000000000000005,0.5119198982835347
7/1/2020,0.7,0.30000000000000004,0.5119198982835347
7/1/2020,0.71,0.29000000000000004,0.5116020343293071
7/1/2020,0.72,0.28,0.5117609663064209
7/1/2020,0.73,0.27,0.5117609663064209
7/1/2020,0.74,0.26,0.5119198982835347
7/1/2020,0.75,0.25,0.512396694214876
7/1/2020,0.76,0.24,0.5127145581691036
7/1/2020,0.77,0.22999999999999998,0.5114431023521933
7/1/2020,0.78,0.21999999999999997,0.5112841703750794
7/1/2020,0.79,0.20999999999999996,0.5112841703750794
7/1/2020,0.8,0.19999999999999996,0.5127145581691036
7/1/2020,0.81,0.18999999999999995,0.5127145581691036
7/1/2020,0.82,0.18000000000000005,0.5128734901462174
7/1/2020,0.83,0.17000000000000004,0.5130324221233312
7/1/2020,0.84,0.16000000000000003,0.5125556261919898
7/1/2020,0.85,0.15000000000000002,0.5127145581691036
7/1/2020,0.86,0.14,0.5127145581691036
7/1/2020,0.87,0.13,0.513191354100445
7/1/2020,0.88,0.12,0.5127145581691036
7/1/2020,0.89,0.10999999999999999,0.5127145581691036
7/1/2020,0.9,0.09999999999999998,0.5127145581691036
7/1/2020,0.91,0.08999999999999997,0.5127145581691036
7/1/2020,0.92,0.07999999999999996,0.5127145581691036
7/1/2020,0.93,0.06999999999999995,0.5127145581691036
7/1/2020,0.94,0.06000000000000005,0.5122377622377622
7/1/2020,0.95,0.050000000000000044,0.512396694214876
7/1/2020,0.96,0.040000000000000036,0.512396694214876
7/1/2020,0.97,0.030000000000000027,0.5125556261919898
7/1/2020,0.98,0.020000000000000018,0.5127145581691036
7/1/2020,0.99,0.010000000000000009,0.5127145581691036
12/31/2019,0.0,1.0,0.5114431023521933
12/31/2019,0.01,0.99,0.5106484424666243
12/31/2019,0.02,0.98,0.512396694214876
12/31/2019,0.03,0.97,0.5127145581691036
12/31/2019,0.04,0.96,0.5128734901462174
12/31/2019,0.05,0.95,0.513986013986014
12/31/2019,0.06,0.94,0.5135092180546726
12/31/2019,0.07,0.9299999999999999,0.5133502860775588
