end_date,p_wt,t_wt,success_rate
7/1/2022,0.09,0.91,0.5159533073929962
7/1/2022,0.1,0.9,0.51284046692607
7/1/2022,0.11,0.89,0.5136186770428015
7/1/2022,0.12,0.88,0.511284046692607
7/1/2022,0.13,0.87,0.51284046692607
7/1/2022,0.14,0.86,0.5136186770428015
7/1/2022,0.15,0.85,0.5136186770428015
7/1/2022,0.16,0.84,0.51284046692607
7/1/2022,0.17,0.83,0.5167315175097277
7/1/2022,0.18,0.8200000000000001,0.51284046692607
7/1/2022,0.19,0.81,0.5175097276264592
7/1/2022,0.2,0.8,0.5214007782101168
7/1/2022,0.21,0.79,0.514396887159533
7/1/2022,0.22,0.78,0.5136186770428015
7/1/2022,0.23,0.77,0.511284046692607
7/1/2022,0.24,0.76,0.5089494163424124
7/1/2022,0.25,0.75,0.5089494163424124
